ntw,fdr,solve_time,n_bus,termination_status,objective,criterion,rescaler,eq_model,err_max_1,err_max_2,err_max_3,err_avg_1,err_avg_2,err_avg_3,pbase
22,3,0.2613091468811035,100,LOCALLY_SOLVED,0.13117089111318556,rwlav,1000.0,rIVR,0.0005113873339104291,0.00024916828511512,0.0003621504887403315,0.00048812644289800036,0.0002447445481795096,0.0003591904694177517,1.0
22,4,0.10857009887695312,56,LOCALLY_SOLVED,0.08535765110702859,rwlav,1000.0,rIVR,0.0008912997210803741,0.00035021665254220125,0.00011964397508146263,0.0008856485462569016,0.000344994933609104,0.00011497015273797302,1.0
22,5,0.12471914291381836,63,LOCALLY_SOLVED,0.09012339741220497,rwlav,1000.0,rIVR,0.0004816783956373971,0.0006878109065588944,0.00044008297746911396,0.00046974807263766924,0.000668093924158666,0.0004137744536534542,1.0
22,6,0.13892388343811035,78,LOCALLY_SOLVED,0.12554590201905563,rwlav,1000.0,rIVR,0.0004558510947516581,0.00037675309476981056,6.993970013091655e-5,0.0004310386585897501,0.00034385967358938134,4.5519264303289645e-5,1.0
23,1,0.443850040435791,195,LOCALLY_SOLVED,0.30853958067199794,rwlav,1000.0,rIVR,0.0002940282186658649,3.4407025974569905e-5,0.0001790943061170669,0.0002731610040750951,1.2554125420384284e-5,0.00013946229647230073,1.0
23,2,0.16387009620666504,100,LOCALLY_SOLVED,0.13709663220372845,rwlav,1000.0,rIVR,0.000473330323783161,0.00026564563020459175,0.00037160771534527903,0.0004582330401464252,0.0002460292452033974,0.000355447155083326,1.0
23,3,0.020045995712280273,6,LOCALLY_SOLVED,0.011242216485025526,rwlav,1000.0,rIVR,0.001092447611727776,0.0016535581258032561,0.00012077897963980178,0.0010918922662692305,0.001651993867447003,0.00012007664595257521,1.0
23,4,0.38840317726135254,153,LOCALLY_SOLVED,0.2521782369125781,rwlav,1000.0,rIVR,0.00037925949602968245,0.00010595605223384652,0.00012550857490167822,0.0003689452422640436,8.601178706154615e-5,8.800512722438165e-5,1.0
23,5,0.16292405128479004,84,LOCALLY_SOLVED,0.13077186245398803,rwlav,1000.0,rIVR,0.000498323529840583,0.0002490011634772582,0.00025591251902001844,0.0004841034931401005,0.0002446108932072908,0.00024657613917694875,1.0
25,1,0.06901407241821289,26,LOCALLY_SOLVED,0.045170413034158516,rwlav,1000.0,rIVR,0.0008966741649030219,0.0006471851470991608,0.0002454861288434529,0.0008951013048967496,0.000645295702231733,0.00024100825527827697,1.0
25,2,0.09262704849243164,40,LOCALLY_SOLVED,0.06608829088898134,rwlav,1000.0,rIVR,0.0008993542556849921,0.0008928508851449024,0.000364454045058471,0.0008945862705174251,0.0008864628212496423,0.0003574483979739668,1.0
25,3,0.07207393646240234,29,LOCALLY_SOLVED,0.05124230630969514,rwlav,1000.0,rIVR,0.0008974723106980331,0.0006819461166013285,3.527401502445571e-5,0.0008966499609973912,0.0006789627494961465,2.9680010345369517e-5,1.0
1,1,7.599462985992432,118,LOCALLY_SOLVED,0.00018127845284314433,wls,1000.0,rIVR,0.00043049897122671155,0.00013459661526527,0.00028946039612076646,0.0004201157313556894,0.00012387145848659096,0.00027277049027022685,1.0
1,2,0.9288730621337891,67,LOCALLY_SOLVED,0.00011582106128775951,wls,1000.0,rIVR,0.00042344265381366597,0.0003703490401282261,0.000445984865176996,0.0004175134765774951,0.00034788681238786466,0.0004277001354420881,1.0
1,3,6.603000164031982,82,LOCALLY_SOLVED,0.00013225704622307066,wls,1000.0,rIVR,0.00042671991605858217,0.00021025838719634926,0.00025421370698031076,0.00040424792922178203,0.0001966808376511983,0.0002387141169945688,1.0
1,4,4.011194944381714,157,LOCALLY_SOLVED,0.0002527747609190558,wls,1000.0,rIVR,0.00043760473219189855,0.0002456054476627223,0.0001251043397374474,0.0004255807161974811,0.0002307923196051062,0.00010874244597742197,1.0
2,1,180.03200006484985,364,TIME_LIMIT,0.0,wls,100.0,rIVR,0.004002815325570674,0.0041093499430460145,0.0040393838869081655,0.003926227559336686,0.003989884594058578,0.003936573955527171,1.0
2,2,7.66601300239563,283,LOCALLY_SOLVED,0.00046821088155456274,wls,1000.0,rIVR,0.00018032862861927512,8.874958216287254e-5,0.0001476304066532208,0.00013077357396878495,6.137906273572887e-5,0.00012637140285122654,1.0
2,3,12.929999828338623,232,LOCALLY_SOLVED,0.00037192721489958877,wls,1000.0,rIVR,0.00021258668953727522,1.018693767029788e-5,0.0002132050981333844,0.0001955617085165962,3.2697431140604173e-6,0.00018338207118496992,1.0
2,4,22.213000059127808,247,LOCALLY_SOLVED,0.00039238255942954103,wls,1000.0,rIVR,0.00015555609057837927,2.550202447304528e-5,0.00023402061124677687,0.00012461128200968918,1.2368754161750037e-5,0.00019712789478691038,1.0
2,5,0.852855920791626,53,LOCALLY_SOLVED,9.304189052563998e-5,wls,1000.0,rIVR,0.0005200108497898093,0.0004968058863299429,0.00046363849606612106,0.0005159878833579274,0.00048820095543144196,0.0004578286430370542,1.0
3,1,130.57400012016296,191,LOCALLY_SOLVED,0.000331854738082645,wls,1000.0,rIVR,0.00028030269261214436,6.93564786344858e-5,0.00011477739246501528,0.0002609226859855743,4.81720895285741e-5,0.00010477665983621257,10.0
3,2,3.9480772018432617,141,LOCALLY_SOLVED,0.00021673272603560118,wls,1000.0,rIVR,0.00042530959266717794,0.0003235948775284214,0.00016628317646527613,0.00039843924753713955,0.00031914372441098793,0.00016277085139674587,1.0
3,3,17.723000049591064,208,LOCALLY_SOLVED,0.0003322821763059849,wls,1000.0,rIVR,0.00025090521842141555,2.0956317717812922e-5,0.00015069339646656132,0.00024144840646777064,1.607383519254973e-5,0.00011693507440936827,10.0
3,4,3.884338140487671,79,LOCALLY_SOLVED,0.0001353717719822745,wls,1000.0,rIVR,0.00044128727359904474,0.0002654165620722404,0.00022716533340561007,0.00042884908713316546,0.0002505969082884405,0.00021373319518305263,1.0
3,5,1.7710950374603271,44,LOCALLY_SOLVED,8.854880470973622e-5,wls,1000.0,rIVR,0.0005661870437740912,0.0005835842922004009,0.0005196108044414061,0.0005613048536215773,0.0005745686293959773,0.0005142440973777897,1.0
3,6,2.1836130619049072,103,LOCALLY_SOLVED,0.00015639202347147792,wls,1000.0,rIVR,0.00040310875742144425,3.387375285957006e-5,0.00032682860169885863,0.00039450145672248796,3.024588804571673e-5,0.00031246053313569296,1.0
4,1,3.0275750160217285,54,LOCALLY_SOLVED,8.427644857078715e-5,wls,1000.0,rIVR,0.000514671808048206,0.0004536798678982379,0.00046426871901017464,0.0005117723424123689,0.00044901259432700085,0.0004574575143584433,1.0
4,2,2.7754859924316406,36,LOCALLY_SOLVED,6.974080315591953e-5,wls,1000.0,rIVR,0.0005112498560420065,0.0006291872486465788,0.0005980527149407333,0.0005093373362535422,0.0006210520250621113,0.0005861377552297789,1.0
4,3,3.032038927078247,40,LOCALLY_SOLVED,7.222557852950475e-5,wls,1000.0,rIVR,0.0004215619650325131,0.0007073165999894604,0.0006511167577865073,0.0004164296918499844,0.0006946504989111729,0.0006412355685203819,1.0
4,4,6.595492124557495,180,ALMOST_LOCALLY_SOLVED,0.0002849033802032748,wls,1000.0,rIVR,0.0003086364762501237,0.00018597964383237908,7.712936599468811e-5,0.0002975668453620492,0.0001601917087797296,6.46149533112323e-5,1.0
4,5,1.7148089408874512,45,LOCALLY_SOLVED,7.985050293735192e-5,wls,1000.0,rIVR,0.0005051414775072427,0.0005981442914620994,0.0005447290898452639,0.0005018423822794579,0.0005870257227434358,0.0005391442374027358,1.0
4,6,1.9023241996765137,60,LOCALLY_SOLVED,0.00010119881683797003,wls,1000.0,rIVR,0.00046383827973350833,0.0002849435170815262,0.0003563752323985092,0.00045363605750520973,0.0002748536068506132,0.000341948040324321,1.0
5,1,0.18461108207702637,12,LOCALLY_SOLVED,3.215223255672814e-5,wls,1000.0,rIVR,0.0010748592246401234,0.0005243295757072497,0.0009258889433043649,0.0010741676843398402,0.0005234129763126335,0.0009238957700697566,1.0
5,2,0.905256986618042,40,LOCALLY_SOLVED,7.784691212434314e-5,wls,1000.0,rIVR,0.0004458758980727673,0.0006761329293644147,0.0007260988848074579,0.00043935718766491825,0.0006681596349327357,0.0007145297232153735,1.0
5,3,180.01700019836426,317,TIME_LIMIT,0.0,wls,100.0,rIVR,0.0031982854156071827,0.003655061777324886,0.0029313681016729376,0.003089758869502892,0.0034354171207462733,0.002831293008413654,1.0
5,4,1.9752600193023682,65,LOCALLY_SOLVED,0.00011076003726953332,wls,1000.0,rIVR,0.00044869731535346347,0.0003407054484665384,0.0004892070804689563,0.0004449765304446253,0.000322956711054826,0.000476286340821665,1.0
5,5,3.229753017425537,104,LOCALLY_SOLVED,0.00015562071832798063,wls,1000.0,rIVR,0.0004128143001602691,4.660360917951856e-5,0.0003189977369695285,0.0003951622116508466,3.0126481552073834e-5,0.0003097766398799523,1.0
5,6,0.7420477867126465,38,LOCALLY_SOLVED,7.268807440380977e-5,wls,1000.0,rIVR,0.00041962672735573747,0.0006989668936944193,0.000643269266902391,0.0004148417201765608,0.0006940084269970258,0.0006404618063561004,1.0
5,7,1.4955060482025146,48,LOCALLY_SOLVED,9.131544643556979e-5,wls,1000.0,rIVR,0.0005259785298734609,0.0004977136042255692,0.0004626996641190484,0.000519592073681995,0.0004886009869885499,0.00045761524654920155,1.0
