ntw,fdr,solve_time,n_bus,termination_status,objective,criterion,rescaler,eq_model,err_max_1,err_max_2,err_max_3,err_avg_1,err_avg_2,err_avg_3,pbase
22,2,0.005722999572753906,29,OPTIMAL,0.09507446560338688,rwlav,1000.0,LD3F,4.0594179842701195e-5,1.2167303392485174e-5,1.2627205840942679e-5,3.358747086142806e-5,3.3390847270498014e-6,9.871004144240883e-6,1.0
22,3,0.02204585075378418,100,OPTIMAL,0.533428117967989,rwlav,1000.0,LD3F,0.00034310416742444616,0.000271349885746508,0.0005711516578683629,0.00012135060339628856,0.0002216722682845007,0.0004992606024604407,1.0
22,4,0.01483297348022461,56,OPTIMAL,0.2036519952162706,rwlav,1000.0,LD3F,7.957738888908494e-5,0.00017444530770793776,0.00010282561280372526,4.238232078431532e-5,0.0001236440716187012,9.496177835159008e-5,1.0
22,5,0.015263080596923828,63,OPTIMAL,0.22745282573172623,rwlav,1000.0,LD3F,0.0002928181879817693,0.00015642191497411417,0.00016501221196874027,7.844413133886068e-5,0.00011973730982583678,0.0001461495113775789,1.0
22,6,0.02467489242553711,78,OPTIMAL,0.29837010734517333,rwlav,1000.0,LD3F,0.00012451505346056102,0.00034775177186974204,0.000285001276069341,6.271974757095695e-5,8.232992432132241e-5,0.00016079057005060113,1.0
23,1,0.11941003799438477,195,OPTIMAL,1.0592064446934766,rwlav,1000.0,LD3F,0.00031376568448626685,0.00020855704239375328,0.0002980687836049434,8.680993633130645e-5,0.00015676645860205455,0.00021258574766542293,1.0
23,2,0.031391143798828125,100,OPTIMAL,0.31504619205332646,rwlav,1000.0,LD3F,0.00021557994214194132,0.00025634757660619734,0.0003190409611379952,0.00016544202762023286,0.00017456716013851902,0.0002474786523283412,1.0
23,3,0.0015590190887451172,6,OPTIMAL,0.01898163843859475,rwlav,1000.0,LD3F,1.2992687173252193e-5,1.5285065363412897e-5,1.2167303392485174e-5,1.2717939730252e-5,1.3108397362515678e-5,1.1499064149359898e-5,1.0
23,4,0.07813811302185059,153,OPTIMAL,0.7409108751086553,rwlav,1000.0,LD3F,0.0002379775268510631,0.00022457438362688542,0.0003379272967893865,0.00020620895810045774,0.0001419439842043243,0.00025702133074116576,1.0
23,5,0.027068138122558594,84,OPTIMAL,0.39248725378358745,rwlav,1000.0,LD3F,0.00014273694238053913,0.00014519361449649715,0.0003431397187008134,6.161189128616502e-5,8.975734167024616e-5,0.0002909751773257522,1.0
25,1,0.006021976470947266,26,OPTIMAL,0.07856792450503759,rwlav,1000.0,LD3F,2.4565660318165428e-5,2.3270281756415656e-5,2.8728277098322152e-5,2.2849036161958042e-5,1.6628091839289748e-5,2.690460643055388e-5,1.0
25,2,0.011487960815429688,40,OPTIMAL,0.1287011029070756,rwlav,1000.0,LD3F,2.999553603366678e-5,2.3950391451865727e-5,2.5402521230177832e-5,1.7675015759491262e-5,2.236629697321968e-5,2.212203569774973e-5,1.0
25,3,0.00699615478515625,29,OPTIMAL,0.0865455380534104,rwlav,1000.0,LD3F,1.972747233924821e-5,2.1866121229230373e-5,1.2167303392485174e-5,1.8024489300105806e-5,1.5865135028285453e-5,4.165554376893469e-6,1.0
1,1,0.7246110439300537,118,LOCALLY_SOLVED,0.16263931185280317,rwlav,1000.0,rIVR,0.0002115868840240065,0.000366157608349571,0.0004949631847350755,0.0001972092522437414,0.0003585292757380464,0.0004826610875873028,1.0
1,2,0.13260316848754883,67,LOCALLY_SOLVED,0.10156588958955293,rwlav,1000.0,rIVR,0.000449892928868989,0.0003648386955199534,0.00044877893758288323,0.00043926269895391547,0.00035051566385874063,0.00042763322877291794,1.0
1,3,0.18826889991760254,82,LOCALLY_SOLVED,0.11647188443491596,rwlav,1000.0,rIVR,0.0003518487327207609,2.1951016417887104e-5,0.0004902788435949823,0.0003488287745817851,1.0148368934767356e-5,0.0004671154338888412,1.0
1,4,0.3099329471588135,157,LOCALLY_SOLVED,0.22614393705854058,rwlav,1000.0,rIVR,0.0002733192957178332,0.00012455508822806216,0.0004381819861991598,0.00019617478726755843,0.00010728600434308618,0.00041586454521282996,1.0
2,1,0.6909360885620117,364,LOCALLY_SOLVED,0.4647133196911376,rwlav,1000.0,rIVR,0.00012952288381806731,0.00015696211685378714,9.990576507434845e-5,8.678959984004924e-5,0.0001359231535560439,9.09355565200439e-5,1.0
2,2,0.5954890251159668,283,LOCALLY_SOLVED,0.38210389496740627,rwlav,1000.0,rIVR,0.000124726052127766,0.00029101496536032556,0.00022422841162050844,5.895659141683607e-5,0.00020033449557389335,0.00021464187635741156,1.0
2,3,0.415910005569458,232,LOCALLY_SOLVED,0.3027250879269447,rwlav,1000.0,rIVR,6.430004130342226e-5,0.00020645414811437668,0.0003110702907214158,4.128519906130777e-5,0.00019888171940244507,0.00027863857397485007,1.0
2,4,0.48838114738464355,247,LOCALLY_SOLVED,0.3129638266677429,rwlav,1000.0,rIVR,0.0001019670978237297,0.00017756172340699372,0.00037075389302310136,6.585806011928298e-5,0.0001632758652735616,0.0002862970370893016,1.0
2,5,0.09914612770080566,53,LOCALLY_SOLVED,0.0805486071777876,rwlav,1000.0,rIVR,0.0003642545986726198,0.000122826558448752,0.00048689518107714047,0.000355995511789796,0.00012040209996006491,0.000480167307827406,1.0
3,1,0.44564199447631836,191,LOCALLY_SOLVED,0.26254049214554276,rwlav,1000.0,rIVR,9.901368584830372e-5,0.0001622451864047303,0.0003481743295237205,3.223266695118885e-5,0.00012758193531083164,0.0002827524384719276,1.0
3,2,0.3420720100402832,141,LOCALLY_SOLVED,0.20185502875817504,rwlav,1000.0,rIVR,0.00015845232690581135,0.0002564642957532115,0.0004407472280136826,0.00011736526322759308,0.00025068227873628515,0.00042237318775043686,1.0
3,3,0.5954959392547607,208,LOCALLY_SOLVED,0.26772772689736957,rwlav,1000.0,rIVR,4.5020747965196506e-5,0.00019895790607860064,0.0002856628527256877,1.3093950091155668e-5,0.0001733704862606969,0.0002628807402900542,1.0
3,4,0.27725911140441895,79,LOCALLY_SOLVED,0.11888207772430988,rwlav,1000.0,rIVR,0.00044307814653476996,6.376943325214768e-5,0.0004256823656680897,0.0004118071092357586,5.139847736922569e-5,0.00039624961348978333,1.0
3,5,0.1297588348388672,44,LOCALLY_SOLVED,0.07672383122730315,rwlav,1000.0,rIVR,0.000681867056758767,0.00012640305191524703,0.0008953990427885694,0.0006642991599619119,0.00012272489448039714,0.0008903289621638495,1.0
3,6,0.20020198822021484,103,LOCALLY_SOLVED,0.15087951961274207,rwlav,1000.0,rIVR,0.0002795317851793655,0.0002771025727563714,0.0005866344261016287,0.00024239319302020755,0.0002589816286359115,0.0005127223006763133,1.0
4,1,0.14028501510620117,54,LOCALLY_SOLVED,0.07658003746915495,rwlav,1000.0,rIVR,0.00035690187733217194,0.0003608022252199472,0.0004900553761277848,0.00035191708508793663,0.00035708249762221334,0.00048424367476641297,1.0
4,2,0.09767794609069824,36,LOCALLY_SOLVED,0.05599069589612411,rwlav,1000.0,rIVR,0.0008921119624949458,0.00012462601368612436,0.0008985392236890988,0.0008794225333915409,0.0001220011978728952,0.0008908112886666128,1.0
4,3,0.10247492790222168,40,LOCALLY_SOLVED,0.06273198831967049,rwlav,1000.0,rIVR,0.0009014545840184685,0.00012164755074928202,0.0009024201135423571,0.0008872055616876956,0.00011783213505467405,0.0008870312245706363,1.0
4,4,0.4964890480041504,180,LOCALLY_SOLVED,0.23407876439252026,rwlav,1000.0,rIVR,0.00010809842240488976,0.00013553023203893844,0.0004235623563255686,9.375366445219832e-5,0.00010943333555120609,0.00038281212113442254,1.0
4,5,0.11023592948913574,45,LOCALLY_SOLVED,0.0694914341646082,rwlav,1000.0,rIVR,0.0008821706329071866,0.00036350433006404614,0.0009226465137341933,0.0008756487468013744,0.0003558324436293188,0.0009041687955253162,1.0
4,6,0.17840003967285156,60,LOCALLY_SOLVED,0.0900709500387272,rwlav,1000.0,rIVR,0.0002840122038942905,0.0003956490464438467,0.000896809432588741,0.0002638999492279433,0.0003761630440608806,0.0008771752896212533,1.0
5,1,0.028684139251708984,12,LOCALLY_SOLVED,0.01853188729684014,rwlav,1000.0,rIVR,0.001256621247296863,0.00011964545661946602,0.0008943855539202961,0.0012546159830110666,0.00011903346226840861,0.000891349254898958,1.0
5,2,0.07373595237731934,40,LOCALLY_SOLVED,0.06797655377703074,rwlav,1000.0,rIVR,0.0008941086835959622,0.0003653597768913386,0.0009275716052006278,0.0008888870317650038,0.00035963760217726514,0.0009008489481211912,1.0
5,3,0.7068769931793213,317,LOCALLY_SOLVED,0.41803569375264277,rwlav,1000.0,rIVR,4.097841920347456e-5,0.00018585150593697364,0.0002429203528107049,8.502204878811039e-6,0.00016535979548890542,0.00020453665000298938,1.0
5,4,0.1791541576385498,65,LOCALLY_SOLVED,0.09196679245436498,rwlav,1000.0,rIVR,0.0004369454461368161,0.00042332382806353763,0.0004498826809298251,0.00042485003580199695,0.0004169120524053596,0.0004274791456207213,1.0
5,5,0.24355006217956543,104,LOCALLY_SOLVED,0.14412645057885154,rwlav,1000.0,rIVR,0.0002714122814200248,0.0003300260660510368,0.0005041612808895923,0.00024408305335546393,0.00029281364216305423,0.00048346935466143725,1.0
5,6,0.07810115814208984,38,LOCALLY_SOLVED,0.059456020635319226,rwlav,1000.0,rIVR,0.0008945649024769686,0.0003236050578376837,0.0008947424184142516,0.0008794624873149373,0.0003226488191906232,0.0008889367906946248,1.0
5,7,0.10852599143981934,48,LOCALLY_SOLVED,0.07898904644450981,rwlav,1000.0,rIVR,0.0003659055762634811,0.0001333049427238997,0.0009046680959605702,0.0003578649358302599,0.00012706489493935955,0.0008936607838214705,1.0
5,8,0.2258141040802002,84,LOCALLY_SOLVED,0.11740077781603768,rwlav,1000.0,rIVR,0.0004688518713305001,6.169817844603465e-5,0.0004269976126478614,0.00043911267081315315,2.709507493305526e-5,0.0004200040474481938,1.0
6,1,0.5895519256591797,201,LOCALLY_SOLVED,0.33042107857562375,rwlav,1000.0,rIVR,0.00011942218771632263,0.00018545473678233115,0.0003129994514192713,0.00010211695110762419,0.0001743880359160152,0.0002904632995924181,1.0
6,2,0.20146584510803223,89,LOCALLY_SOLVED,0.16579024387302554,rwlav,1000.0,rIVR,0.00024602727311073824,0.00037243117652963065,0.0004956845887906791,0.00023734870442210668,0.000358628415898894,0.0004820135531497497,1.0
7,1,0.32962512969970703,139,LOCALLY_SOLVED,0.20650471695909867,rwlav,1000.0,rIVR,0.00017333945384567784,0.00013962081228524603,0.0004642757571911016,0.00011588880524197706,0.00012619150663574228,0.0004605861415066396,1.0
7,2,0.2925450801849365,121,LOCALLY_SOLVED,0.1708116116347543,rwlav,1000.0,rIVR,0.00021548742978938495,0.00012529993701293485,0.0004405388792916298,0.0001962197246499601,0.00011590315964216389,0.0004054701498150681,1.0
7,3,0.26575183868408203,107,LOCALLY_SOLVED,0.14238889247459924,rwlav,1000.0,rIVR,0.00024899271173906,0.0002682057853808928,0.0004904867887036701,0.00024279495318790085,0.00024810920980437634,0.0004775575457603208,1.0
7,4,1.0877649784088135,358,LOCALLY_SOLVED,0.48525571962928615,rwlav,1000.0,rIVR,7.409274870640026e-5,0.0001716176904780209,0.0001101509788126176,6.0068074833842744e-5,0.00013517498744626303,9.452204896167926e-5,1.0
7,5,0.3052480220794678,127,LOCALLY_SOLVED,0.17140747055467892,rwlav,1000.0,rIVR,2.046709656400303e-5,0.00012364944696419133,0.00042179699142841365,9.031664063241081e-6,0.00012019868736587425,0.0004132763057932289,1.0
7,6,0.11812496185302734,29,LOCALLY_SOLVED,0.07018481219100674,rwlav,1000.0,rIVR,0.00035363290358603194,0.0003679676890191441,0.0004903885104945438,0.00034944604788869914,0.00035801494625172675,0.0004887901420908309,1.0
7,7,0.07522106170654297,39,LOCALLY_SOLVED,0.0708146076799583,rwlav,1000.0,rIVR,0.0006725202177253475,0.00012429474328934376,0.0008953649658777207,0.0006665362636660388,0.00011302406228788428,0.0008902233212481411,1.0
9,1,0.36518096923828125,172,LOCALLY_SOLVED,0.2454626931700688,rwlav,1000.0,rIVR,2.0082720382452734e-5,0.00013027262614340174,0.0004044095696353889,7.376562796942922e-6,0.00012395700361058612,0.0003868633497649272,1.0
9,2,0.06731486320495605,25,LOCALLY_SOLVED,0.07525441446311176,rwlav,1000.0,rIVR,0.0006712677805817968,0.00035749708459187346,0.0008910820979639578,0.0006705913887236736,0.0003551936031270442,0.0008896833115653457,1.0
9,3,0.06330513954162598,24,LOCALLY_SOLVED,0.0666671238652257,rwlav,1000.0,rIVR,0.0008697107076078847,0.0003638351110550886,0.0008928226519544502,0.0008666318633476222,0.00036003620133155206,0.0008907487337693568,1.0
9,4,0.06419205665588379,25,LOCALLY_SOLVED,0.07525258123647334,rwlav,1000.0,rIVR,0.0006712380767757153,0.0003571332228178292,0.0008910268304465063,0.0006705869472803983,0.0003547600684018093,0.0008897058660121093,1.0
9,5,0.6089279651641846,252,LOCALLY_SOLVED,0.3439564123779411,rwlav,1000.0,rIVR,0.0001557177914695007,0.0001895917738989894,0.00027836799837199777,0.00012210129204365657,0.00015867317542974903,0.00025934379957360843,1.0
9,6,0.07377505302429199,27,LOCALLY_SOLVED,0.07358305068705123,rwlav,1000.0,rIVR,0.000673102660895708,0.00012501658458519138,0.0008897611212879131,0.0006704725689318154,0.00012004074991501924,0.0008894070026409723,1.0
